subject,issuer,subject_common_name,not_before,not_after,key_size,label
"Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india","Common Name: sklndg, Organizational Unit: irugshel, Organization: dfuilgh, Locality: sdjkflcnjladsn, State/Province: oisdfhl, Country: 91",axis,2025-03-20T13:08:31+00:00,2047-05-20T05:40:48+00:00,1088,malicious
"Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91",Organizational Unit: Federal Bank,fssnet mpay,2012-03-12T13:33:35+00:00,2064-11-21T06:33:37+00:00,3636,benign
"Common Name: 的撒娇好, Organizational Unit: 的好姐姐, Organization: 点击, Locality: 大师级, State/Province: 黄金, Country: K:÷",Common Name: tQPtic,的撒娇好,2023-09-05T13:08:31+00:00,2037-03-31T05:40:48+00:00,640,malicious
Common Name: xolbzxs,Common Name: uDxBFvtzt,xolbzxs,2024-08-19T13:08:31+00:00,2040-10-01T05:40:48+00:00,1088,malicious
"Common Name: Android, Organizational Unit: Android, Organization: Google Inc., Locality: Mountain View, State/Province: California, Country: US","Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91",Android,2020-04-27T13:33:35+00:00,2044-11-30T06:33:37+00:00,2484,benign
"Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN","Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91",BHIM,2012-02-23T13:33:35+00:00,2064-09-25T06:33:37+00:00,3956,benign
"Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91","Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91",Paytm,2023-04-05T13:33:35+00:00,2064-09-15T06:33:37+00:00,1332,benign
"Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN","Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN",Vivek Soneja,2018-10-07T13:33:35+00:00,2053-09-12T06:33:37+00:00,2484,benign
"Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91","Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91",Paytm,2022-07-13T13:33:35+00:00,2037-07-15T06:33:37+00:00,1396,benign
"Common Name: 的撒娇好, Organizational Unit: 的好姐姐, Organization: 点击, Locality: 大师级, State/Province: 黄金, Country: K:÷","Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india",的撒娇好,2023-06-02T13:08:31+00:00,2041-04-24T05:40:48+00:00,1088,malicious
"Common Name: Android, Organizational Unit: Android, Organization: Google, Locality: Mountain View, State/Province: California, Country: US","Common Name: Dmitrii Barbasura, Organizational Unit: Salt Edge, Organization: Salt Edge Ltd, Locality: Ottawa, State/Province: Ontario, Country: CA",Android,2024-05-24T13:08:31+00:00,2046-01-26T05:40:48+00:00,704,malicious
"Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91","Common Name: Symantec CA for Android, Organizational Unit: Android Applications, Organization: Symantec Corporation, Country: US",AXIS BANK,2013-12-14T13:33:35+00:00,2035-02-15T06:33:37+00:00,1460,benign
"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91","Common Name: Symantec CA for Android, Organizational Unit: Android Applications, Organization: Symantec Corporation, Country: US",ICICI BANK,2022-11-22T13:33:35+00:00,2054-12-24T06:33:37+00:00,1268,benign
"Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91","Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91",fssnet mpay,2020-01-11T13:33:35+00:00,2041-07-24T06:33:37+00:00,3444,benign
Organizational Unit: Federal Bank,"Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN",,2021-04-04T13:33:35+00:00,2064-06-03T06:33:37+00:00,756,benign
"Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",Bank of Baroda,2018-03-03T13:33:35+00:00,2047-07-12T06:33:37+00:00,3124,benign
Common Name: uDxBFvtzt,"Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india",uDxBFvtzt,2023-02-20T13:08:31+00:00,2049-11-26T05:40:48+00:00,1344,malicious
"Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91","Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN",fssnet mpay,2023-03-03T13:33:35+00:00,2056-03-31T06:33:37+00:00,3188,benign
"Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN","Common Name: Android, Organizational Unit: Android, Organization: Google Inc., Locality: Mountain View, State/Province: California, Country: US",Bank of Baroda,2021-05-19T13:33:35+00:00,2035-02-24T06:33:37+00:00,628,benign
"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91","Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91",ICICI BANK,2012-07-28T13:33:35+00:00,2061-11-04T06:33:37+00:00,1972,benign
"Common Name: Android, Organizational Unit: Android, Organization: Google Inc., Locality: Mountain View, State/Province: California, Country: US","Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN",Android,2018-12-10T13:33:35+00:00,2050-03-08T06:33:37+00:00,2228,benign
Common Name: ljRKCxEllEZC,Common Name: ljRKCxEllEZC,ljRKCxEllEZC,2023-05-02T13:08:31+00:00,2047-07-16T05:40:48+00:00,1792,malicious
"Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN","Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN",Vivek Soneja,2021-10-11T13:33:35+00:00,2053-10-22T06:33:37+00:00,3764,benign
"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91","Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91",ICICI BANK,2023-03-12T13:33:35+00:00,2036-01-08T06:33:37+00:00,1268,benign
"Common Name: LOTUS, Organizational Unit: SBI GITC, Organization: SBI, Locality: NAVI MUMBAI, State/Province: MAHARASHTRA, Country: IN","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",LOTUS,2019-09-10T13:33:35+00:00,2036-11-25T06:33:37+00:00,3700,benign
"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91","Common Name: LOTUS, Organizational Unit: SBI GITC, Organization: SBI, Locality: NAVI MUMBAI, State/Province: MAHARASHTRA, Country: IN",ICICI BANK,2021-03-26T13:33:35+00:00,2053-08-04T06:33:37+00:00,1524,benign
"Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91","Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91",fssnet mpay,2024-03-30T13:33:35+00:00,2051-12-12T06:33:37+00:00,1012,benign
"Common Name: LOTUS, Organizational Unit: SBI GITC, Organization: SBI, Locality: NAVI MUMBAI, State/Province: MAHARASHTRA, Country: IN","Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN",LOTUS,2020-08-12T13:33:35+00:00,2054-06-05T06:33:37+00:00,2740,benign
"Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",HDFC Bank,2012-12-20T13:33:35+00:00,2037-03-25T06:33:37+00:00,2676,benign
"Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN","Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91",BHIM,2014-10-20T13:33:35+00:00,2043-05-26T06:33:37+00:00,692,benign
"Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91","Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91",HDFC Bank,2011-07-28T13:33:35+00:00,2057-10-07T06:33:37+00:00,1204,benign
"Common Name: sklndg, Organizational Unit: irugshel, Organization: dfuilgh, Locality: sdjkflcnjladsn, State/Province: oisdfhl, Country: 91","Common Name: sklndg, Organizational Unit: irugshel, Organization: dfuilgh, Locality: sdjkflcnjladsn, State/Province: oisdfhl, Country: 91",sklndg,2023-01-08T13:08:31+00:00,2035-12-31T05:40:48+00:00,1152,malicious
Common Name: uDxBFvtzt,"Common Name: Dmitrii Barbasura, Organizational Unit: Salt Edge, Organization: Salt Edge Ltd, Locality: Ottawa, State/Province: Ontario, Country: CA",uDxBFvtzt,2022-10-22T13:08:31+00:00,2036-02-13T05:40:48+00:00,896,malicious
Organizational Unit: Federal Bank,"Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN",,2014-08-04T13:33:35+00:00,2034-05-15T06:33:37+00:00,2868,benign
"Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN",Organizational Unit: Federal Bank,Bank of Baroda,2015-07-24T13:33:35+00:00,2060-09-24T06:33:37+00:00,2100,benign
"Common Name: Android, Organizational Unit: Android, Organization: Google Inc., Locality: Mountain View, State/Province: California, Country: US","Common Name: Android, Organizational Unit: Android, Organization: Google Inc., Locality: Mountain View, State/Province: California, Country: US",Android,2019-12-11T13:33:35+00:00,2034-04-08T06:33:37+00:00,756,benign
"Common Name: LOTUS, Organizational Unit: SBI GITC, Organization: SBI, Locality: NAVI MUMBAI, State/Province: MAHARASHTRA, Country: IN","Common Name: fssnet mpay, Organizational Unit: fss, Organization: fss, Locality: chennai, State/Province: tamilnadu, Country: 91",LOTUS,2021-02-02T13:33:35+00:00,2039-06-05T06:33:37+00:00,2676,benign
Common Name: bklcBIPVzk,"Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india",bklcBIPVzk,2024-12-29T13:08:31+00:00,2042-02-19T05:40:48+00:00,1664,malicious
"Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN","Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91",Vivek Soneja,2011-03-11T13:33:35+00:00,2040-05-16T06:33:37+00:00,4020,benign
Common Name: xolbzxs,"Common Name: sklndg, Organizational Unit: irugshel, Organization: dfuilgh, Locality: sdjkflcnjladsn, State/Province: oisdfhl, Country: 91",xolbzxs,2023-01-28T13:08:31+00:00,2040-08-19T05:40:48+00:00,1728,malicious
"Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN","Common Name: Symantec CA for Android, Organizational Unit: Android Applications, Organization: Symantec Corporation, Country: US",BHIM,2013-06-05T13:33:35+00:00,2053-02-01T06:33:37+00:00,1268,benign
"Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91","Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN",Paytm,2015-11-15T13:33:35+00:00,2067-07-11T06:33:37+00:00,3188,benign
Organizational Unit: Federal Bank,"Common Name: Paytm, Organizational Unit: Engineering, Organization: Paytm, Locality: Noida, State/Province: Uttar Pradesh, Country: 91",,2014-05-10T13:33:35+00:00,2038-04-29T06:33:37+00:00,1524,benign
Organizational Unit: Federal Bank,"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91",,2014-09-10T13:33:35+00:00,2036-04-02T06:33:37+00:00,3316,benign
"Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",Bank of Baroda,2018-06-19T13:33:35+00:00,2048-03-28T06:33:37+00:00,2612,benign
"Common Name: Bank of Baroda, Organizational Unit: Digital Banking, Organization: Bank of Baroda, Locality: Mumbai, State/Province: Maharashtra, Country: IN","Common Name: BHIM, Organizational Unit: NPCI, Organization: NPCI, Locality: BANGALORE, State/Province: KARNATAKA, Country: IN",Bank of Baroda,2018-12-20T13:33:35+00:00,2045-08-24T06:33:37+00:00,692,benign
"Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",Vivek Soneja,2011-08-12T13:33:35+00:00,2048-04-10T06:33:37+00:00,1460,benign
Common Name: PLgkDbhpriL,"Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india",PLgkDbhpriL,2024-04-02T13:08:31+00:00,2050-06-08T05:40:48+00:00,1920,malicious
"Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN","Common Name: Symantec CA for Android, Organizational Unit: Android Applications, Organization: Symantec Corporation, Country: US",Vivek Soneja,2020-12-21T13:33:35+00:00,2053-03-25T06:33:37+00:00,756,benign
"Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91","Common Name: Symantec CA for Android, Organizational Unit: Android Applications, Organization: Symantec Corporation, Country: US",AXIS BANK,2020-10-25T13:33:35+00:00,2062-08-14T06:33:37+00:00,2484,benign
"Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india","Common Name: axis, Organizational Unit: axis, Organization: axis, Locality: ladakh, State/Province: leh, Country: india",axis,2022-03-04T13:08:31+00:00,2039-06-01T05:40:48+00:00,832,malicious
"Common Name: LOTUS, Organizational Unit: SBI GITC, Organization: SBI, Locality: NAVI MUMBAI, State/Province: MAHARASHTRA, Country: IN","Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91",LOTUS,2018-03-26T13:33:35+00:00,2043-10-14T06:33:37+00:00,1972,benign
"Common Name: ICICI BANK, Organizational Unit: ICICI BANK, Organization: ICICI BANK, Locality: MUMBAI, State/Province: MAHARASHTRA, Country: 91","Common Name: Vivek Soneja, Organizational Unit: PhonePe, Organization: PhonePe, Locality: Bangalore, State/Province: Karnataka, Country: IN",ICICI BANK,2015-09-05T13:33:35+00:00,2066-12-19T06:33:37+00:00,3444,benign
"Common Name: HDFC Bank, Organizational Unit: IT, Organization: Snapwork, Locality: Mumbai, State/Province: MH, Country: 91","Common Name: AXIS BANK, Organizational Unit: AXIS BANK, Organization: AXIS BANK, Locality: Mumbai, State/Province: Maharashtra, Country: 91",HDFC Bank,2013-08-28T13:33:35+00:00,2039-08-30T06:33:37+00:00,3764,benign
"Common Name: Dmitrii Barbasura, Organizational Unit: Salt Edge, Organization: Salt Edge Ltd, Locality: Ottawa, State/Province: Ontario, Country: CA",Common Name: tQPtic,Dmitrii Barbasura,2024-10-29T13:08:31+00:00,2040-09-14T05:40:48+00:00,704,malicious
