package_name,app_name,min_sdk,target_sdk,app_size_mb,label
net.sbi.mobile,iMobile,25,28,72.45,benign
com.snapwork.mobile,FedMobile,28,29,213.79,benign
com.sbi.IDBI,Paytm,29,32,182.32,benign
com.rc888.znqxc,Fake Bank,15,28,41.82,malicious
net.sbi.indus.lite,IndusMobile,22,32,246.72,benign
com.phonepe.lotusintouch,BHIM Secure,22,31,241.64,benign
com.nwpnit.FxKDr,Ѕbі Crеԁіt Cаrԁ,17,23,2.14,malicious
com.rc888.Trading,Flash Player Secure,18,24,43.65,malicious
in.sbi.SBIFreedomPlus.secure,FedMobile Pro,25,29,200.14,benign
com.nwpnit.NkTdhVmwB.free,AXIS Credit Card,20,32,32.45,malicious
com.rc888.NkTdhVmwB,Іոԁusіոԁ Crеԁіt Cаrԁ Pro,24,26,19.31,malicious
com.jynns.nwacm,Іոԁusіոԁ Crеԁіt Cаrԁ,16,32,37.6,malicious
com.tus.example,RBL Credit Card,25,25,21.05,malicious
net.csam.npci,BHIM Free,25,35,69.14,benign
com.phonepe.SBIFreedomPlus,HDFC Bank,23,32,172.84,benign
in.org.mobile,IDBI Bank,25,34,95.43,benign
in.sbi.indus,HDFC Bank,28,35,210.63,benign
com.sbi.paytm,FedMobile,21,29,132.5,benign
com.snapwork.app,Yono Lite SBI Lite,26,28,132.16,benign
net.org.android.free,Kotak811 Free,23,36,156.86,benign
com.snapwork.IDBI,bob World,22,28,150.37,benign
com.fss.mconnect.lite,iMobile,23,35,137.71,benign
com.lgcylq.znqxc,Flash Player,18,35,3.85,malicious
com.NWilfxj.jkohjvyijw,Му Cаrԁs,23,33,20.74,malicious
in.bankofbaroda.npci,FedMobile,24,31,53.7,benign
net.fedmobile.lotusintouch,BHIM Lite,21,32,206.32,benign
in.org.SBIFreedomPlus,Axis Mobile Secure,27,30,249.44,benign
net.kotak811mobilebankingapp.icici,Yono Lite SBI Pro,28,33,181.6,benign
com.bankofbaroda.npci,IDBI Bank,24,31,88.69,benign
com.lgcylq.znqxc.pro,Flash Player,18,28,23.19,malicious
com.nwpnit.android.secure,Free Gift Rewards,17,34,14.59,malicious
com.hFEOw.baxi,Axis Bank Secure,16,24,26.58,malicious
com.phonepe.IDBI.pro,IndusMobile,24,34,124.85,benign
com.jynns.nwacm.lite,Sbi Cards Services Free,19,36,36.73,malicious
in.bankofbaroda.indus.lite,HDFC Bank,21,34,174.83,benign
com.sbi.app,BHIM,26,35,246.38,benign
net.org.instantsavingsupiscanandpayrecharge,IDBI Bank,26,30,79.53,benign
in.sbi.SBIFreedomPlus,YONO SBI Lite,30,33,186.72,benign
com.org.indus.free,HDFC Bank,27,35,173.18,benign
com.saltedge.efdfbbp,System Update,17,28,11.93,malicious
com.axis.icici.free,YONO SBI,28,32,107.32,benign
in.hdfcbank.hdfc.lite,Axis Mobile Lite,23,34,207.4,benign
net.phonepe.instantsavingsupiscanandpayrecharge,FedMobile,19,31,209.04,benign
in.csam.hdfc,Paytm,31,36,40.47,benign
com.phonepe.android.service,iMobile,19,29,137.75,benign
net.csam.npci.update,PhonePe Secure,25,33,164.23,benign
in.org.lotusintouch,Axis Mobile,30,31,192.74,benign
net.fedmobile.paytm,FedMobile Free,28,35,219.34,benign
com.jynns.nwacm,Proteção Cartões,24,30,19.59,malicious
com.fss.app,Kotak811 Lite,27,34,70.97,benign
net.sbi.icici,HDFC Bank App,25,32,62.94,benign
in.bankofbaroda.mobile.service,BHIM,31,33,248.89,benign
com.hFEOw.jkohjvyijw,AXIS Credit Card,15,36,43.79,malicious
in.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge.secure,YONO SBI,28,31,64.33,benign
com.tus.example,YONO SBI,19,28,36.91,malicious
net.org.SBIFreedomPlus,PhonePe,28,30,127.12,benign
in.one97.app,PhonePe,30,36,150.89,benign
com.uvsjtq.baxi.pro,Іոԁusіոԁ Crеԁіt Cаrԁ,20,25,36.16,malicious
net.csam.instantsavingsupiscanandpayrecharge,YONO SBI,29,32,39.57,benign
com.nwpnit.fake_oauth_client_xf,Fake Bank,23,24,39.55,malicious
in.fedmobile.npci.secure,HDFC Bank App,20,32,60.15,benign
net.hdfcbank.icici,Kotak811 Secure,29,34,231.01,benign
in.kotak811mobilebankingapp.IDBI,bob World Free,25,36,179.11,benign
net.hdfcbank.hdfc,Yono Lite SBI 2025,28,31,113.21,benign
net.axis.IDBI.secure,Paytm,27,30,87.8,benign
net.hdfcbank.npci,iMobile,25,29,245.36,benign
net.one97.hdfc.lite,bob World,25,30,131.29,benign
net.axis.npci,PhonePe,26,34,50.84,benign
com.csam.hdfc,FedMobile Secure,31,33,236.62,benign
com.nwpnit.fake_oauth_client_xf.pro,Proteção Cartões,19,26,8.92,malicious
com.hdfcbank.paytm.secure,Kotak811 Lite,25,32,187.06,benign
net.org.instantsavingsupiscanandpayrecharge.free,HDFC Bank Pro,20,30,220.0,benign
net.kotak811mobilebankingapp.SBIFreedomPlus,PhonePe 2025,28,29,181.43,benign
in.bankofbaroda.mconnect,Yono Lite SBI,29,33,122.56,benign
com.fss.lotusintouch,bob World Pro,26,34,238.35,benign
com.org.instantsavingsupiscanandpayrecharge.lite,BHIM,24,32,119.56,benign
in.fedmobile.mobile,Axis Mobile,30,30,114.35,benign
net.csam.app.lite,bob World Lite,26,32,113.59,benign
com.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,bob World Secure,31,32,143.93,benign
in.sbi.icici.free,YONO SBI,19,30,94.58,benign
net.org.hdfc.free,Axis Mobile 2025,30,32,187.73,benign
com.NWilfxj.ubxzjtjugbt,Му Cаrԁs Pro,15,34,7.45,malicious
net.one97.mobile.service,HDFC Bank Lite,20,31,41.62,benign
com.snapwork.instantsavingsupiscanandpayrecharge,Paytm,27,33,151.01,benign
com.jynns.example,YONO SBI,18,23,12.0,malicious
in.org.lotusintouch,iMobile 2025,23,34,215.78,benign
net.bankofbaroda.mconnect,YONO SBI,25,34,220.32,benign
net.csam.SBIFreedomPlus.secure,FedMobile Secure,30,35,111.37,benign
in.one97.paytm,YONO SBI,29,29,177.86,benign
com.rc888.efdfbbp,Axis Bank Pro,19,36,20.0,malicious
com.org.android,BHIM,20,29,249.55,benign
in.snapwork.lotusintouch.lite,Kotak811 Secure,25,33,144.87,benign
com.one97.IDBI,HDFC Bank,31,32,206.41,benign
com.one97.SBIFreedomPlus,IDBI Bank Secure,23,30,149.49,benign
net.one97.indus,HDFC Bank App,22,28,205.72,benign
com.bankofbaroda.lotusintouch.update,Paytm,29,33,137.45,benign
com.tus.ubxzjtjugbt,Sbi Cards Services,17,35,21.43,malicious
com.phonepe.android.update,YONO SBI,21,34,55.78,benign
com.fedmobile.instantsavingsupiscanandpayrecharge,bob World,21,32,106.82,benign
com.bankofbaroda.npci.pro,HDFC Bank App Lite,20,29,91.73,benign
com.uvsjtq.ubxzjtjugbt,Axis Bank 2025,16,34,45.01,malicious
com.example.fake_oauth_client_xf,YONO SBI,22,27,0.94,malicious
net.one97.paytm.secure,YONO SBI Lite,26,29,73.92,benign
com.phonepe.icici,Axis Mobile,29,30,143.25,benign
in.fss.mobile,bob World,31,35,101.51,benign
in.csam.icici.update,YONO SBI,31,33,141.79,benign
com.fss.app,IDBI Bank 2025,23,36,58.94,benign
net.bankofbaroda.android,FedMobile Free,22,30,106.98,benign
in.fedmobile.npci,Yono Lite SBI Free,25,28,125.6,benign
com.skyspot.example,Proteção Cartões Lite,22,28,0.66,malicious
com.mbxajzg.example,Sbi Cards Services,23,31,13.44,malicious
com.lgcylq.Trading.pro,ІΝDUЅІΝD Crеԁіt Cаrԁ,16,22,19.48,malicious
in.one97.lotusintouch.lite,PhonePe Lite,24,34,78.09,benign
com.org.IDBI,FedMobile Lite,24,30,200.78,benign
com.lgcylq.fake_oauth_client_xf.pro,Ѕbі Crеԁіt Cаrԁ Lite,24,25,5.97,malicious
com.hFEOw.efdfbbp.update,Free Gift Rewards,16,36,31.2,malicious
com.lgcylq.efdfbbp,mуCаrԁ 2025,23,31,31.47,malicious
com.tus.znqxc,System Update,23,35,42.71,malicious
net.fedmobile.npci.service,BHIM 2025,24,32,122.16,benign
net.bankofbaroda.app,Kotak811 2025,30,31,236.51,benign
in.fedmobile.app,YONO SBI Free,27,34,61.33,benign
net.fedmobile.lotusintouch.service,Kotak811,30,36,46.92,benign
net.one97.mobile,Paytm,21,32,82.77,benign
com.hdfcbank.npci,Yono Lite SBI,28,32,120.61,benign
net.one97.paytm,PhonePe,20,29,197.98,benign
net.org.hdfc,PhonePe,24,30,163.09,benign
com.org.mconnect.pro,iMobile 2025,30,31,50.19,benign
com.saltedge.jkohjvyijw,RBL Credit Card,21,22,8.45,malicious
in.hdfcbank.paytm.update,PhonePe Free,19,33,148.0,benign
com.nwpnit.Trading,AXIS Credit Card Pro,17,34,7.22,malicious
com.one97.indus.free,iMobile,21,33,228.46,benign
net.sbi.hdfc,IndusMobile,23,35,202.48,benign
com.jynns.efdfbbp,Sbi Cards Services Secure,23,28,38.17,malicious
com.csam.android,iMobile 2025,26,36,233.54,benign
in.kotak811mobilebankingapp.icici.lite,HDFC Bank App 2025,23,36,44.43,benign
com.sbi.app,HDFC Bank,24,29,100.5,benign
net.bankofbaroda.indus,HDFC Bank,31,32,166.71,benign
com.hFEOw.jkohjvyijw,ІΝDUЅІΝD Crеԁіt Cаrԁ Lite,17,30,22.36,malicious
in.fss.android.pro,PhonePe,24,34,197.54,benign
in.hdfcbank.mobile.service,bob World Secure,20,31,101.55,benign
com.saltedge.Trading.secure,Axis Bank 2025,15,29,13.92,malicious
com.org.lotusintouch,HDFC Bank,30,33,193.31,benign
net.kotak811mobilebankingapp.mconnect.pro,YONO SBI,22,29,218.07,benign
com.skyspot.android,ІΝDUЅІΝD Crеԁіt Cаrԁ,15,24,42.29,malicious
com.hdfcbank.icici,Paytm,29,35,151.84,benign
in.snapwork.indus.pro,BHIM,31,31,35.41,benign
com.nwpnit.baxi,AXIS Credit Card,21,29,15.73,malicious
net.csam.npci,Kotak811,31,31,62.27,benign
net.one97.hdfc,Yono Lite SBI Lite,27,31,234.3,benign
net.hdfcbank.icici.secure,IDBI Bank Free,23,28,118.57,benign
com.snapwork.lotusintouch,bob World Free,24,33,157.26,benign
in.kotak811mobilebankingapp.paytm,PhonePe,21,29,221.75,benign
in.fedmobile.SBIFreedomPlus,Yono Lite SBI Secure,22,28,203.38,benign
in.fss.lotusintouch,HDFC Bank,19,31,98.73,benign
com.jynns.FxKDr,RBL Credit Card 2025,17,32,13.57,malicious
com.skyspot.FxKDr,Ѕbі Crеԁіt Cаrԁ Lite,15,25,17.13,malicious
net.snapwork.lotusintouch.free,HDFC Bank,27,33,191.94,benign
in.snapwork.SBIFreedomPlus,Axis Mobile,25,30,82.88,benign
in.sbi.paytm,PhonePe,24,33,240.6,benign
com.jynns.NkTdhVmwB,YONO SBI,15,24,18.77,malicious
com.nwpnit.NkTdhVmwB,Flash Player,18,26,24.96,malicious
net.org.SBIFreedomPlus,FedMobile 2025,19,34,45.83,benign
com.bankofbaroda.hdfc,IndusMobile,21,30,106.62,benign
com.tus.ubxzjtjugbt,AXIS Credit Card Secure,21,27,33.64,malicious
net.bankofbaroda.lotusintouch,IndusMobile Free,29,29,42.77,benign
in.hdfcbank.IDBI,iMobile,27,28,235.25,benign
net.csam.npci,HDFC Bank App 2025,20,29,131.58,benign
com.sbi.icici,BHIM,28,34,143.73,benign
com.NWilfxj.jkohjvyijw.lite,Proteção Cartões Free,19,36,18.18,malicious
net.axis.instantsavingsupiscanandpayrecharge,Paytm,21,31,56.31,benign
com.axis.lotusintouch.service,Paytm,24,34,117.91,benign
com.nwpnit.Trading.service,AXIS Credit Card,16,24,12.5,malicious
com.fss.hdfc,IndusMobile Lite,30,32,240.18,benign
in.axis.mconnect.lite,FedMobile,23,31,198.91,benign
com.hFEOw.android,mуCаrԁ Free,22,28,36.37,malicious
net.one97.SBIFreedomPlus,IDBI Bank,22,31,70.56,benign
net.kotak811mobilebankingapp.lotusintouch.service,Paytm,28,33,131.87,benign
com.hdfcbank.indus,BHIM,30,34,68.21,benign
net.one97.android,IndusMobile,31,32,100.61,benign
net.hdfcbank.hdfc,iMobile,28,29,210.73,benign
com.fedmobile.indus.free,YONO SBI Lite,25,34,237.41,benign
com.csam.paytm,bob World,23,35,39.23,benign
in.snapwork.hdfc,YONO SBI Secure,25,31,243.31,benign
com.example.jkohjvyijw,System Update Pro,19,36,43.41,malicious
in.snapwork.android,FedMobile,21,28,145.7,benign
com.saltedge.fake_oauth_client_xf,Fake Bank,19,30,49.66,malicious
net.csam.npci,Kotak811,27,33,102.31,benign
in.bankofbaroda.indus,BHIM,19,34,249.98,benign
in.phonepe.npci,BHIM Secure,27,35,88.29,benign
in.one97.lotusintouch,FedMobile,29,29,85.14,benign
com.csam.instantsavingsupiscanandpayrecharge,Axis Mobile,22,30,96.2,benign
net.kotak811mobilebankingapp.indus,PhonePe Pro,24,35,145.78,benign
com.csam.app,BHIM,27,32,195.91,benign
com.nwpnit.jkohjvyijw,ІΝDUЅІΝD Crеԁіt Cаrԁ,22,31,25.34,malicious
com.uvsjtq.FxKDr,Flash Player Lite,23,30,24.03,malicious
net.snapwork.paytm,BHIM Lite,24,28,162.39,benign
in.csam.IDBI,bob World Lite,28,30,223.36,benign
com.lgcylq.fake_oauth_client_xf,Axis Bank,21,27,16.47,malicious
com.jynns.Trading.service,Flash Player Secure,16,34,49.6,malicious
in.bankofbaroda.lotusintouch.free,Axis Mobile,23,34,214.05,benign
com.hdfcbank.mobile,IDBI Bank,25,28,130.59,benign
com.phonepe.lotusintouch,iMobile,27,34,173.59,benign
com.axis.mobile,Yono Lite SBI,31,34,56.83,benign
in.fedmobile.SBIFreedomPlus,Axis Mobile Free,21,35,126.05,benign
com.bankofbaroda.lotusintouch,iMobile Free,24,31,233.64,benign
com.uvsjtq.nwacm,Free Gift Rewards,24,29,3.8,malicious
com.nwpnit.ubxzjtjugbt,Іոԁusіոԁ Crеԁіt Cаrԁ,23,25,36.78,malicious
net.kotak811mobilebankingapp.android,IndusMobile,27,30,224.39,benign
net.fss.android,Axis Mobile,20,36,137.6,benign
com.jynns.example.pro,Іոԁusіոԁ Crеԁіt Cаrԁ,24,24,8.24,malicious
com.example.Trading,Free Gift Rewards,25,33,12.7,malicious
in.fss.IDBI,FedMobile 2025,25,29,189.29,benign
com.bankofbaroda.hdfc,PhonePe,31,33,125.08,benign
in.one97.hdfc.service,IndusMobile,25,28,105.95,benign
net.org.icici.lite,YONO SBI,31,31,80.11,benign
com.org.android,Yono Lite SBI Secure,23,30,182.47,benign
in.fedmobile.mobile.update,FedMobile Pro,21,34,120.8,benign
com.mbxajzg.nwacm,AXIS Credit Card,24,36,10.53,malicious
com.kotak811mobilebankingapp.mconnect,bob World Free,23,35,190.76,benign
com.axis.mobile.free,FedMobile,21,33,46.33,benign
com.axis.android.secure,Paytm,24,28,155.74,benign
net.org.icici,IndusMobile,21,35,114.01,benign
in.hdfcbank.instantsavingsupiscanandpayrecharge,IDBI Bank Pro,25,29,244.51,benign
net.kotak811mobilebankingapp.indus,HDFC Bank App,29,35,92.72,benign
com.csam.SBIFreedomPlus,Axis Mobile Free,26,31,70.78,benign
com.bankofbaroda.SBIFreedomPlus,BHIM Lite,23,35,80.7,benign
com.jynns.baxi,Free Gift Rewards,21,30,16.94,malicious
com.one97.hdfc,IDBI Bank,31,36,180.98,benign
in.bankofbaroda.lotusintouch,bob World,20,31,68.78,benign
in.fss.paytm.update,Paytm,21,30,53.97,benign
in.hdfcbank.android,iMobile 2025,25,36,123.92,benign
in.kotak811mobilebankingapp.android,HDFC Bank App Pro,22,36,197.03,benign
com.fss.instantsavingsupiscanandpayrecharge,HDFC Bank App 2025,24,28,131.92,benign
in.fss.paytm,HDFC Bank Free,31,31,117.04,benign
com.axis.paytm,FedMobile Secure,24,30,37.97,benign
com.one97.android,HDFC Bank App Pro,30,31,178.92,benign
net.fss.indus,YONO SBI Free,31,35,124.78,benign
com.mbxajzg.jkohjvyijw.free,ІΝDUЅІΝD Crеԁіt Cаrԁ,24,24,26.8,malicious
in.org.mobile,Axis Mobile,22,34,122.89,benign
com.example.Trading,Sbi Cards Services Lite,25,31,45.66,malicious
in.kotak811mobilebankingapp.lotusintouch,HDFC Bank Secure,29,31,231.02,benign
com.jynns.znqxc,Му Cаrԁs,20,29,24.97,malicious
net.axis.SBIFreedomPlus,FedMobile 2025,26,36,135.02,benign
in.bankofbaroda.lotusintouch,YONO SBI,21,33,60.93,benign
com.NWilfxj.NkTdhVmwB,System Update,24,36,36.7,malicious
net.axis.SBIFreedomPlus,HDFC Bank Free,28,28,73.48,benign
in.fss.paytm.pro,IndusMobile 2025,30,36,172.18,benign
net.sbi.lotusintouch,Yono Lite SBI,20,32,66.71,benign
com.nwpnit.fake_oauth_client_xf.free,AXIS Credit Card Secure,19,32,35.48,malicious
net.axis.icici.lite,Paytm Free,21,34,180.17,benign
com.csam.SBIFreedomPlus,HDFC Bank App Pro,27,35,156.77,benign
net.hdfcbank.SBIFreedomPlus.lite,HDFC Bank,20,29,171.26,benign
in.sbi.mobile.update,Yono Lite SBI Free,21,32,85.16,benign
net.csam.instantsavingsupiscanandpayrecharge,HDFC Bank App Lite,28,34,153.98,benign
com.nwpnit.jkohjvyijw,RBL Credit Card 2025,18,23,14.97,malicious
com.NWilfxj.fake_oauth_client_xf,Proteção Cartões,17,34,29.99,malicious
com.nwpnit.baxi.secure,Sbi Cards Services,22,34,42.49,malicious
net.phonepe.mconnect,bob World 2025,29,36,167.04,benign
net.axis.mconnect,IDBI Bank,28,31,202.98,benign
com.jynns.ubxzjtjugbt.service,Proteção Cartões Lite,16,29,15.35,malicious
net.org.android,FedMobile,19,30,242.36,benign
net.hdfcbank.mconnect,bob World Free,20,34,170.85,benign
com.csam.hdfc,YONO SBI,29,35,108.45,benign
net.snapwork.mobile,IndusMobile Free,20,34,35.15,benign
net.csam.hdfc,Axis Mobile 2025,24,33,233.74,benign
com.csam.mobile.secure,Axis Mobile,24,30,139.82,benign
com.phonepe.hdfc,HDFC Bank App Lite,24,32,143.91,benign
com.tus.FxKDr,RBL Credit Card,17,34,17.1,malicious
in.one97.hdfc,IndusMobile,29,31,189.62,benign
com.jynns.fake_oauth_client_xf,System Update,16,35,25.55,malicious
in.one97.app,YONO SBI Free,19,29,219.44,benign
in.sbi.paytm,FedMobile,28,28,77.16,benign
com.saltedge.ubxzjtjugbt,Іոԁusіոԁ Crеԁіt Cаrԁ,25,27,25.86,malicious
net.axis.android,iMobile,23,36,234.79,benign
com.rc888.efdfbbp,mуCаrԁ,19,26,46.73,malicious
net.fss.hdfc,IndusMobile,20,36,233.09,benign
in.fss.paytm,bob World,23,32,65.36,benign
in.csam.paytm,Paytm,20,30,67.31,benign
com.nwpnit.NkTdhVmwB,Му Cаrԁs 2025,23,25,2.52,malicious
net.phonepe.mobile.service,FedMobile,24,33,248.49,benign
com.uvsjtq.NkTdhVmwB,AXIS Credit Card,17,32,25.29,malicious
com.sbi.instantsavingsupiscanandpayrecharge,iMobile 2025,30,33,76.44,benign
net.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge,YONO SBI,26,34,135.38,benign
in.csam.mobile.secure,HDFC Bank,24,34,179.38,benign
com.skyspot.FxKDr,System Update,21,25,41.99,malicious
net.axis.app,IndusMobile,22,30,215.14,benign
net.org.mconnect,HDFC Bank App,31,31,193.74,benign
in.bankofbaroda.lotusintouch,YONO SBI,29,31,64.87,benign
com.csam.android,Paytm 2025,20,29,169.09,benign
com.org.app.service,IndusMobile,20,30,221.29,benign
com.rc888.jkohjvyijw.update,ІΝDUЅІΝD Crеԁіt Cаrԁ,20,31,4.0,malicious
com.skyspot.nwacm.lite,Axis Bank 2025,21,33,29.76,malicious
net.fss.IDBI.free,bob World,27,30,125.65,benign
net.sbi.npci,bob World,20,29,101.72,benign
com.lgcylq.Trading,Sbi Cards Services,21,29,21.69,malicious
com.hFEOw.FxKDr.free,YONO SBI,17,22,26.2,malicious
in.sbi.android,Yono Lite SBI,26,30,125.96,benign
net.hdfcbank.app.lite,Kotak811 Free,19,36,217.98,benign
com.uvsjtq.znqxc,Sbi Cards Services Lite,19,22,34.34,malicious
com.uvsjtq.jkohjvyijw.secure,Proteção Cartões,23,23,34.36,malicious
in.snapwork.paytm,PhonePe Lite,23,31,230.9,benign
in.snapwork.instantsavingsupiscanandpayrecharge.pro,HDFC Bank App,19,36,222.08,benign
com.saltedge.example,mуCаrԁ Lite,16,32,20.67,malicious
com.fss.SBIFreedomPlus,HDFC Bank Lite,23,32,90.41,benign
in.org.SBIFreedomPlus,YONO SBI,31,31,79.69,benign
com.hdfcbank.IDBI,IDBI Bank,19,31,53.02,benign
net.fss.mconnect,iMobile,30,33,128.98,benign
net.snapwork.hdfc,BHIM,20,31,120.22,benign
com.nwpnit.ubxzjtjugbt.service,Free Gift Rewards,16,27,47.76,malicious
com.phonepe.instantsavingsupiscanandpayrecharge,bob World Lite,25,30,112.1,benign
net.fss.mconnect,YONO SBI,23,36,244.74,benign
com.saltedge.android,ІΝDUЅІΝD Crеԁіt Cаrԁ,17,32,15.21,malicious
in.kotak811mobilebankingapp.android,HDFC Bank Lite,22,31,211.0,benign
net.csam.android,YONO SBI Free,24,32,48.11,benign
com.snapwork.indus.secure,FedMobile Free,20,30,63.99,benign
net.axis.hdfc,Kotak811 Secure,20,34,94.18,benign
com.uvsjtq.nwacm,AXIS Credit Card,24,33,44.31,malicious
in.fedmobile.indus.lite,IndusMobile,21,34,223.78,benign
in.snapwork.lotusintouch.update,iMobile,21,29,197.35,benign
com.fss.IDBI,FedMobile,22,33,173.46,benign
in.phonepe.npci,YONO SBI 2025,21,32,122.28,benign
in.bankofbaroda.mconnect,Paytm,30,34,36.07,benign
net.sbi.app.lite,IDBI Bank Pro,25,31,146.69,benign
in.org.android.secure,Axis Mobile,28,33,118.17,benign
net.sbi.IDBI.pro,IDBI Bank,30,32,156.28,benign
in.snapwork.SBIFreedomPlus,PhonePe,21,32,166.99,benign
com.org.paytm,PhonePe,22,28,147.59,benign
in.axis.SBIFreedomPlus,IndusMobile,20,33,241.53,benign
com.uvsjtq.baxi,ІΝDUЅІΝD Crеԁіt Cаrԁ,21,29,41.21,malicious
net.hdfcbank.app,YONO SBI,21,29,42.7,benign
com.hFEOw.fake_oauth_client_xf,Proteção Cartões,15,23,13.78,malicious
com.lgcylq.znqxc,RBL Credit Card 2025,23,29,42.79,malicious
in.csam.mconnect,Yono Lite SBI,30,31,56.59,benign
com.jynns.ubxzjtjugbt,Proteção Cartões Lite,15,31,1.27,malicious
net.fss.hdfc,HDFC Bank App,21,28,181.94,benign
net.kotak811mobilebankingapp.mobile.pro,Yono Lite SBI Lite,23,30,142.26,benign
net.snapwork.instantsavingsupiscanandpayrecharge.free,Paytm 2025,23,28,93.34,benign
com.kotak811mobilebankingapp.app,FedMobile Free,20,29,212.59,benign
in.sbi.icici,YONO SBI Secure,25,29,77.29,benign
com.org.paytm,bob World Free,24,32,84.71,benign
in.bankofbaroda.mconnect,iMobile,24,34,119.66,benign
net.sbi.instantsavingsupiscanandpayrecharge.free,Yono Lite SBI Lite,28,31,183.31,benign
com.org.paytm,Kotak811,28,34,98.64,benign
com.org.icici,BHIM,27,36,196.79,benign
com.example.fake_oauth_client_xf,Flash Player Pro,21,31,8.56,malicious
in.org.lotusintouch,Yono Lite SBI,31,33,44.8,benign
in.csam.paytm.pro,Yono Lite SBI,22,32,151.7,benign
net.org.instantsavingsupiscanandpayrecharge.secure,Yono Lite SBI Pro,23,31,232.9,benign
in.snapwork.lotusintouch,Axis Mobile,26,35,220.64,benign
in.fss.mconnect.update,HDFC Bank,27,34,240.0,benign
in.sbi.paytm.service,Paytm Pro,25,33,109.64,benign
net.phonepe.IDBI,Paytm,27,33,128.8,benign
com.one97.lotusintouch,Paytm Free,26,28,59.09,benign
com.nwpnit.Trading.free,YONO SBI,23,31,31.69,malicious
in.org.hdfc,Yono Lite SBI,24,31,190.07,benign
com.jynns.example.service,Fake Bank Pro,23,31,33.21,malicious
in.phonepe.mobile.update,IndusMobile,26,32,40.68,benign
net.hdfcbank.IDBI.secure,BHIM,29,36,52.3,benign
com.one97.lotusintouch.service,Yono Lite SBI Free,25,33,44.17,benign
com.nwpnit.nwacm,Flash Player Pro,18,35,29.6,malicious
com.org.instantsavingsupiscanandpayrecharge,bob World Free,28,30,150.49,benign
com.mbxajzg.android.service,Proteção Cartões,24,29,37.07,malicious
net.kotak811mobilebankingapp.instantsavingsupiscanandpayrecharge.service,YONO SBI Pro,28,36,218.29,benign
net.bankofbaroda.mobile,IDBI Bank Lite,21,29,190.18,benign
